station,date,prcp,tobs
USC00519523,41301,0.5,23.3
USC00519523,41302,63,18.3
USC00519523,41303,15.5,18.9
USC00519523,41304,0.8,17.2
USC00519523,41305,0.5,21.1
USC00519523,41306,0.3,23.3
USC00519523,41307,0,24.4
USC00519523,41308,0,20.6
USC00519523,41309,0.3,22.2
USC00519523,41310,0.3,21.1
USC00519523,41311,0,20.6
USC00519523,41312,2.3,22.8
USC00519523,41313,0,21.7
USC00519523,41314,1.5,23.3
USC00519523,41315,0,21.1
USC00519523,41316,2,20.6
USC00519523,41317,1.5,20
USC00519523,41318,0,21.1
USC00519523,41319,0,21.7
USC00519523,41320,0,21.1
USC00519523,41321,0.8,21.7
USC00519523,41322,0,22.2
USC00519523,41323,0,22.2
USC00519523,41324,4.1,21.1
USC00519523,41325,0.8,21.7
USC00519523,41326,3.3,21.1
USC00519523,41327,6.4,21.7
USC00519523,41328,1.3,24.4
USC00519523,41329,0,23.9
USC00519523,41330,1.8,21.1
USC00519523,41331,0.8,21.7
USC00519523,41332,0,21.1
USC00519523,41333,0,21.7
USC00519523,41334,0,21.1
USC00519523,41335,0.8,23.3
USC00519523,41336,0,21.7
USC00519523,41337,0,20.6
USC00519523,41338,0,22.2
USC00519523,41339,0,21.1
USC00519523,41340,1,19.4
USC00519523,41341,0,15
USC00519523,41342,3.3,22.8
USC00519523,41343,28.2,20
USC00519523,41344,25.9,15.6
USC00519523,41345,0.5,18.3
USC00519523,41346,1.5,19.4
USC00519523,41347,3.3,22.2
USC00519523,41348,0,14.4
USC00519523,41349,0,21.1
USC00519523,41350,0,23.3
USC00519523,41351,2.3,13.9
USC00519523,41352,0,16.7
USC00519523,41353,0,19.4
USC00519523,41354,0,22.8
USC00519523,41355,0,22.8
USC00519523,41356,15,19.4
USC00519523,41358,,22.2
USC00519523,41359,0,20.6
USC00519523,41360,3,22.2
USC00519523,41361,0.8,23.3
USC00519523,41362,3.8,22.8
USC00519523,41363,0.8,21.7
USC00519523,41364,0.5,20.6
USC00519523,41365,0,18.9
USC00519523,41366,0.3,18.9
USC00519523,41367,0,19.4
USC00519523,41368,0.5,22.2
USC00519523,41369,0,23.3
USC00519523,41370,0,25
USC00519523,41371,0,24.4
USC00519523,41372,0,25
USC00519523,41373,0,23.3
USC00519523,41374,0,22.8
USC00519523,41375,0,23.3
USC00519523,41376,0,23.3
USC00519523,41377,0,23.3
USC00519523,41378,0,25.6
USC00519523,41379,11.2,21.7
USC00519523,41380,0.3,18.9
USC00519523,41381,0,23.3
USC00519523,41382,0,23.3
USC00519523,41383,0.3,23.3
USC00519523,41384,0,21.1
USC00519523,41385,0,23.9
USC00519523,41386,8.9,21.7
USC00519523,41387,8.6,23.9
USC00519523,41388,52.1,20.6
USC00519523,41390,,23.3
USC00519523,41391,0,20.6
USC00519523,41392,0,26.1
USC00519523,41393,0,24.4
USC00519523,41394,0,25.6
USC00519523,41395,0,25.6
USC00519523,41396,0,25
USC00519523,41397,0,25.6
USC00519523,41398,0,22.2
USC00519523,41399,3.8,21.7
USC00519523,41400,31.5,22.2
USC00519523,41401,1,23.3
USC00519523,41402,0,24.4
USC00519523,41403,0,22.2
USC00519523,41404,6.6,22.2
USC00519523,41405,4.1,23.3
USC00519523,41406,10.2,21.1
USC00519523,41407,3,23.3
USC00519523,41408,0.5,26.7
USC00519523,41409,0,23.3
USC00519523,41410,0,23.9
USC00519523,41411,0,24.4
USC00519523,41412,3.3,25.6
USC00519523,41413,1.5,23.3
USC00519523,41414,49.8,21.1
USC00519523,41415,0,22.2
USC00519523,41416,0,25.6
USC00519523,41417,0.8,25
USC00519523,41418,0,24.4
USC00519523,41419,2,25
USC00519523,41420,1.5,23.9
USC00519523,41421,0,25
USC00519523,41422,2.5,25.6
USC00519523,41423,0,22.2
USC00519523,41424,0,24.4
USC00519523,41425,0,25
USC00519523,41426,0,24.4
USC00519523,41427,2,24.4
USC00519523,41428,0.5,25
USC00519523,41429,0,25.6
USC00519523,41430,0,26.1
USC00519523,41431,0,26.1
USC00519523,41432,1.8,23.9
USC00519523,41433,0,26.1
USC00519523,41434,0,26.1
USC00519523,41435,0,23.9
USC00519523,41436,0,25
USC00519523,41437,0,27.2
USC00519523,41438,0,24.4
USC00519523,41439,7.1,23.9
USC00519523,41440,0,25.6
USC00519523,41441,0,27.2
USC00519523,41442,0,24.4
USC00519523,41443,0,24.4
USC00519523,41444,0,24.4
USC00519523,41445,1.8,22.2
USC00519523,41446,8.1,22.8
USC00519523,41447,3.3,23.3
USC00519523,41448,2,23.3
USC00519523,41449,0.3,23.9
USC00519523,41450,4.6,22.8
USC00519523,41451,10.7,22.8
USC00519523,41452,0.5,24.4
USC00519523,41454,1.3,22.8
USC00519523,41455,0,26.1
USC00519523,41456,0,23.9
USC00519523,41457,4.1,22.8
USC00519523,41458,0,24.4
USC00519523,41459,0,25.6
USC00519523,41460,0,21.7
USC00519523,41461,0,22.8
USC00519523,41462,0,25
USC00519523,41463,0.5,25
USC00519523,41464,0,25.6
USC00519523,41465,1.8,25
USC00519523,41466,1.5,24.4
USC00519523,41467,0.5,24.4
USC00519523,41468,0,24.4
USC00519523,41469,0,27.2
USC00519523,41470,0,24.4
USC00519523,41471,0,25.6
USC00519523,41472,0,25
USC00519523,41473,0,24.4
USC00519523,41474,0,25.6
USC00519523,41475,0,26.1
USC00519523,41476,0,26.1
USC00519523,41477,5.1,23.9
USC00519523,41478,5.1,23.3
USC00519523,41479,0.3,25
USC00519523,41480,0,27.2
USC00519523,41481,0,26.1
USC00519523,41483,,22.8
USC00519523,41484,5.1,25
USC00519523,41485,6.9,26.1
USC00519523,41486,2,25.6
USC00519523,41487,3.8,25
USC00519523,41488,1,24.4
USC00519523,41489,0,25
USC00519523,41490,0,26.1
USC00519523,41491,0,25
USC00519523,41492,0,25
USC00519523,41493,0,24.4
USC00519523,41494,0,25
USC00519523,41495,0,24.4
USC00519523,41496,42.4,22.8
USC00519523,41497,10.7,27.8
USC00519523,41498,0.3,25
USC00519523,41499,0,25
USC00519523,41500,1.3,25
USC00519523,41501,0,24.4
USC00519523,41502,1.3,25
USC00519523,41503,0,26.1
USC00519523,41504,0,27.8
USC00519523,41505,0,22.8
USC00519523,41506,0,22.8
USC00519523,41507,10.9,22.8
USC00519523,41508,0,25.6
USC00519523,41509,0,23.3
USC00519523,41510,1.3,25.6
USC00519523,41511,0,26.7
USC00519523,41512,0,25.6
USC00519523,41513,0,25
USC00519523,41514,0,23.3
USC00519523,41515,4.8,22.2
USC00519523,41517,,26.1
USC00519523,41518,2.3,25.6
USC00519523,41519,0,26.1
USC00519523,41520,1.3,23.9
USC00519523,41521,1,21.7
USC00519523,41522,0,20
USC00519523,41523,0,26.1
USC00519523,41524,13.5,25.6
USC00519523,41526,,25
USC00519523,41527,0,25
USC00519523,41528,6.4,24.4
USC00519523,41529,1.3,24.4
USC00519523,41530,8.1,24.4
USC00519523,41531,2.3,27.2
USC00519523,41532,3.8,25.6
USC00519523,41533,0.5,25.6
USC00519523,41534,1.8,24.4
USC00519523,41535,1.5,25.6
USC00519523,41536,1,25.6
USC00519523,41537,0,25.6
USC00519523,41539,,27.8
USC00519523,41540,0,27.2
USC00519523,41542,,25
USC00519523,41543,12.4,25.6
USC00519523,41544,0.5,25.6
USC00519523,41545,0,25.6
USC00519523,41546,1.8,26.1
USC00519523,41547,3.3,25.6
USC00519523,41548,0,25.6
USC00519523,41549,0,25
USC00519523,41550,0,24.4
USC00519523,41551,0,25
USC00519523,41553,,25.6
USC00519523,41554,0,25
USC00519523,41555,0,25
USC00519523,41556,0,25.6
USC00519523,41557,1.8,25.6
USC00519523,41558,0,23.9
USC00519523,41559,1.5,24.4
USC00519523,41560,0,22.2
USC00519523,41561,17.3,23.3
USC00519523,41562,0,23.3
USC00519523,41563,0,23.9
USC00519523,41564,0,25.6
USC00519523,41565,1.3,20.6
USC00519523,41566,0,18.9
USC00519523,41567,0.3,20.6
USC00519523,41568,0,20
USC00519523,41569,0,23.3
USC00519523,41570,0,27.2
USC00519523,41571,2.8,22.8
USC00519523,41572,0,24.4
USC00519523,41573,0,26.1
USC00519523,41575,,22.8
USC00519523,41576,0,24.4
USC00519523,41577,0,24.4
USC00519523,41578,0,23.3
USC00519523,41579,0,24.4
USC00519523,41580,1.8,23.9
USC00519523,41581,0,25.6
USC00519523,41582,0,27.8
USC00519523,41583,0,23.3
USC00519523,41584,1.3,22.8
USC00519523,41585,5.1,23.3
USC00519523,41586,0.5,23.3
USC00519523,41587,1,23.3
USC00519523,41588,120.9,22.8
USC00519523,41589,0.8,24.4
USC00519523,41590,6.1,16.7
USC00519523,41591,0,17.8
USC00519523,41592,1.3,22.2
USC00519523,41593,19.8,22.8
USC00519523,41595,,24.4
USC00519523,41598,,20
USC00519523,41599,0,21.1
USC00519523,41600,0,21.7
USC00519523,41601,0,24.4
USC00519523,41602,0,21.1
USC00519523,41603,0,22.8
USC00519523,41604,0,23.3
USC00519523,41605,0,22.8
USC00519523,41606,0,22.8
USC00519523,41607,0,22.8
USC00519523,41608,9.7,25.6
USC00519523,41609,2.3,24.4
USC00519523,41610,57.2,20
USC00519523,41611,2.3,26.1
USC00519523,41612,0,20.6
USC00519523,41613,0,17.8
USC00519523,41614,0,21.1
USC00519523,41615,0,20.6
USC00519523,41616,0,22.8
USC00519523,41617,0,21.1
USC00519523,41618,0.8,23.3
USC00519523,41619,0,24.4
USC00519523,41620,0.5,24.4
USC00519523,41621,0.5,20.6
USC00519523,41622,0,22.8
USC00519523,41623,2.5,22.8
USC00519523,41624,22.4,18.3
USC00519523,41625,0,21.1
USC00519523,41626,0,22.2
USC00519523,41627,8.9,22.2
USC00519523,41628,0.3,23.9
USC00519523,41629,0,23.3
USC00519523,41630,0.3,20.6
USC00519523,41631,2,22.8
USC00519523,41632,1,23.9
USC00519523,41633,0,24.4
USC00519523,41634,0,23.3
USC00519523,41635,0,22.8
USC00519523,41636,1.5,23.3
USC00519523,41637,4.1,21.7
USC00519523,41638,0.3,22.2
USC00519523,41639,4.3,22.8
USC00519523,41640,0.3,23.9
USC00519523,41641,3.8,23.9
USC00519523,41642,23.4,20
USC00519523,41643,0,21.1
USC00519523,41644,0,20.6
USC00519523,41645,5.8,20
USC00519523,41646,0,21.7
USC00519523,41647,0,21.7
USC00519523,41648,3,21.1
USC00519523,41649,0.3,22.2
USC00519523,41650,0,23.9
USC00519523,41651,0,20
USC00519523,41652,0,18.9
USC00519523,41653,11.2,23.9
USC00519523,41654,7.1,22.2
USC00519523,41655,7.6,18.3
USC00519523,41656,3.8,18.9
USC00519523,41657,3.3,18.3
USC00519523,41658,0,21.1
USC00519523,41659,4.3,22.2
USC00519523,41660,0,22.2
USC00519523,41661,7.9,20.6
USC00519523,41663,,14.4
USC00519523,41664,0,22.2
USC00519523,41666,,19.4
USC00519523,41667,11.2,20.6
USC00519523,41668,5.3,20.6
USC00519523,41669,2,18.3
USC00519523,41670,0,18.3
USC00519523,41671,24.1,23.3
USC00519523,41672,14.5,20.6
USC00519523,41673,0.5,21.1
USC00519523,41674,37.6,19.4
USC00519523,41675,14,23.9
USC00519523,41676,3.8,23.3
USC00519523,41677,4.3,21.1
USC00519523,41678,46,20
USC00519523,41679,11.2,23.3
USC00519523,41680,0.8,20
USC00519523,41681,0,18.3
USC00519523,41682,1.3,21.7
USC00519523,41683,0,18.3
USC00519523,41684,0,22.8
USC00519523,41685,10.2,22.8
USC00519523,41686,0.8,22.2
USC00519523,41687,8.4,23.3
USC00519523,41688,3.6,21.7
USC00519523,41689,0,20.6
USC00519523,41690,0,21.7
USC00519523,41691,8.6,20
USC00519523,41692,0,22.2
USC00519523,41693,0,20.6
USC00519523,41694,0,22.2
USC00519523,41695,1.3,19.4
USC00519523,41696,3.6,16.7
USC00519523,41697,3.3,20
USC00519523,41698,5.3,22.8
USC00519523,41699,6.1,22.2
USC00519523,41701,,16.7
USC00519523,41702,0.8,18.9
USC00519523,41703,0,17.2
USC00519523,41704,0,16.7
USC00519523,41705,8.4,20.6
USC00519523,41706,23.1,19.4
USC00519523,41707,11.2,22.2
USC00519523,41708,0.8,22.8
USC00519523,41709,0,21.7
USC00519523,41710,0,21.7
USC00519523,41711,0,22.8
USC00519523,41712,0,22.8
USC00519523,41713,14.7,20.6
USC00519523,41714,2,20.6
USC00519523,41715,0.8,19.4
USC00519523,41716,0.8,20.6
USC00519523,41717,0,21.1
USC00519523,41718,0,24.4
USC00519523,41719,0,22.2
USC00519523,41720,0.8,21.1
USC00519523,41721,0,22.2
USC00519523,41722,0,22.8
USC00519523,41723,2.8,21.1
USC00519523,41724,10.4,25
USC00519523,41725,4.6,20.6
USC00519523,41726,0,22.8
USC00519523,41727,24.1,23.3
USC00519523,41728,9.4,24.4
USC00519523,41729,1.8,22.8
USC00519523,41730,0,23.9
USC00519523,41731,0.5,23.3
USC00519523,41732,2.5,24.4
USC00519523,41733,0,25
USC00519523,41734,0,23.3
USC00519523,41735,0,19.4
USC00519523,41736,5.1,21.1
USC00519523,41737,5.8,21.1
USC00519523,41739,,21.7
USC00519523,41740,0.3,20
USC00519523,41741,4.3,21.7
USC00519523,41742,0.3,22.8
USC00519523,41743,0.5,22.8
USC00519523,41744,1.3,22.2
USC00519523,41745,3.8,22.8
USC00519523,41746,0,23.3
USC00519523,41747,0,23.9
USC00519523,41748,2.3,23.9
USC00519523,41749,0,22.8
USC00519523,41750,5.3,22.8
USC00519523,41751,3.3,23.3
USC00519523,41753,,23.3
USC00519523,41754,0,22.8
USC00519523,41755,0,23.3
USC00519523,41756,7.6,24.4
USC00519523,41757,1,21.7
USC00519523,41758,0,22.2
USC00519523,41760,0,22.8
USC00519523,41761,2.3,22.8
USC00519523,41762,0.8,21.7
USC00519523,41763,0,25
USC00519523,41765,,24.4
USC00519523,41768,,20.6
USC00519523,41769,0,23.9
USC00519523,41770,0,25
USC00519523,41771,14,23.3
USC00519523,41772,0,22.8
USC00519523,41773,0,23.9
USC00519523,41774,0,26.1
USC00519523,41775,8.6,22.8
USC00519523,41776,0,26.1
USC00519523,41777,0,22.2
USC00519523,41778,0,23.9
USC00519523,41779,0.3,22.8
USC00519523,41780,0,22.8
USC00519523,41781,0,24.4
USC00519523,41782,0,24.4
USC00519523,41783,3.6,25
USC00519523,41784,11.4,22.8
USC00519523,41785,0.3,23.3
USC00519523,41787,,23.9
USC00519523,41788,0,24.4
USC00519523,41789,1.8,24.4
USC00519523,41790,0,25
USC00519523,41791,0,25.6
USC00519523,41792,2.5,24.4
USC00519523,41794,,24.4
USC00519523,41795,0,24.4
USC00519523,41796,0,25
USC00519523,41797,0,26.1
USC00519523,41798,0,26.7
USC00519523,41799,0,25.6
USC00519523,41800,0,24.4
USC00519523,41801,3.3,25.6
USC00519523,41802,0,25.6
USC00519523,41803,0,25
USC00519523,41804,0,26.1
USC00519523,41805,0,26.1
USC00519523,41806,0,23.9
USC00519523,41808,,24.4
USC00519523,41809,0,25
USC00519523,41810,13,23.3
USC00519523,41811,0,25
USC00519523,41812,0.3,24.4
USC00519523,41813,5.8,24.4
USC00519523,41814,0.3,23.9
USC00519523,41815,1.8,23.3
USC00519523,41816,2.5,26.1
USC00519523,41818,,24.4
USC00519523,41819,0.3,23.3
USC00519523,41820,1.8,24.4
USC00519523,41821,0,26.1
USC00519523,41822,0,27.8
USC00519523,41823,2.5,24.4
USC00519523,41824,0,26.7
USC00519523,41825,1.3,23.3
USC00519523,41826,1.8,25
USC00519523,41827,2.5,25
USC00519523,41828,0,25
USC00519523,41829,1.8,23.3
USC00519523,41830,0,27.2
USC00519523,41831,0,27.2
USC00519523,41832,0,27.2
USC00519523,41833,1.5,27.2
USC00519523,41834,0,26.7
USC00519523,41835,0,25
USC00519523,41836,2.5,24.4
USC00519523,41837,0,25
USC00519523,41838,0,25.6
USC00519523,41839,0,25.6
USC00519523,41840,140.7,24.4
USC00519523,41841,1.8,26.1
USC00519523,41842,10.4,25.6
USC00519523,41843,0,25.6
USC00519523,41844,0,26.7
USC00519523,41847,,28.3
USC00519523,41848,0,25.6
USC00519523,41851,,26.7
USC00519523,41852,0,28.3
USC00519523,41853,0,27.2
USC00519523,41854,0,26.7
USC00519523,41855,0,26.7
USC00519523,41856,0,25.6
USC00519523,41857,9.1,25.6
USC00519523,41859,,27.8
USC00519523,41860,3,27.2
USC00519523,41862,,24.4
USC00519523,41863,0,24.4
USC00519523,41864,6.9,24.4
USC00519523,41865,0,26.7
USC00519523,41866,0,26.7
USC00519523,41867,3.8,27.8
USC00519523,41868,1.3,23.9
USC00519523,41869,0.3,27.2
USC00519523,41870,0,27.2
USC00519523,41871,0,25
USC00519523,41872,4.3,26.7
USC00519523,41873,0.5,25
USC00519523,41875,,23.9
USC00519523,41876,0,25.6
USC00519523,41877,4.8,23.9
USC00519523,41878,0.5,26.7
USC00519523,41879,0.8,26.7
USC00519523,41880,0,25.6
USC00519523,41881,4.3,24.4
USC00519523,41882,0,26.1
USC00519523,41883,0,26.7
USC00519523,41884,9.9,26.1
USC00519523,41885,0,27.8
USC00519523,41886,1,23.3
USC00519523,41887,2.3,24.4
USC00519523,41888,5.6,25
USC00519523,41889,0,26.7
USC00519523,41890,0,25.6
USC00519523,41891,0,25.6
USC00519523,41892,0,26.1
USC00519523,41893,0,27.2
USC00519523,41894,0,26.7
USC00519523,41895,0,25.6
USC00519523,41896,0,26.7
USC00519523,41897,7.6,24.4
USC00519523,41898,0,24.4
USC00519523,41899,4.8,24.4
USC00519523,41900,9.9,23.9
USC00519523,41903,,26.1
USC00519523,41906,,24.4
USC00519523,41907,2,26.1
USC00519523,41908,4.3,27.2
USC00519523,41909,2,26.1
USC00519523,41910,0,27.8
USC00519523,41911,9.1,24.4
USC00519523,41912,1,22.8
USC00519523,41913,22.1,23.9
USC00519523,41914,0.5,23.9
USC00519523,41915,0,26.7
USC00519523,41916,0,26.1
USC00519523,41917,6.6,21.7
USC00519523,41918,5.1,22.8
USC00519523,41919,0,23.3
USC00519523,41920,1,23.9
USC00519523,41922,,25.6
USC00519523,41923,0,27.2
USC00519523,41924,0,26.1
USC00519523,41925,0,27.2
USC00519523,41926,0,26.1
USC00519523,41927,0,26.1
USC00519523,41928,0,26.1
USC00519523,41929,1,25
USC00519523,41930,2.5,27.2
USC00519523,41931,66.3,25
USC00519523,41932,35.1,26.1
USC00519523,41933,0,26.7
USC00519523,41934,1,25.6
USC00519523,41935,15.2,27.8
USC00519523,41936,0.8,26.1
USC00519523,41939,,25
USC00519523,41940,0,25
USC00519523,41941,2.5,25
USC00519523,41942,0,25
USC00519523,41943,0,23.9
USC00519523,41944,2.3,26.1
USC00519523,41945,1.3,25.6
USC00519523,41946,0.3,25.6
USC00519523,41947,0,25
USC00519523,41948,1.8,24.4
USC00519523,41950,,24.4
USC00519523,41951,22.9,22.8
USC00519523,41952,0.5,21.7
USC00519523,41953,0,18.3
USC00519523,41954,0,23.9
USC00519523,41955,0,19.4
USC00519523,41956,0,23.3
USC00519523,41957,0,21.1
USC00519523,41958,16.5,24.4
USC00519523,41959,9.1,22.8
USC00519523,41960,0.3,23.9
USC00519523,41963,,23.9
USC00519523,41964,0,24.4
USC00519523,41965,0,23.3
USC00519523,41966,0,20.6
USC00519523,41967,2.5,21.7
USC00519523,41969,,23.9
USC00519523,41970,0,23.3
USC00519523,41971,0,23.9
USC00519523,41972,0.3,23.9
USC00519523,41973,0,23.9
USC00519523,41974,0,22.2
USC00519523,41975,0,22.2
USC00519523,41976,0.5,22.8
USC00519523,41977,25.9,22.2
USC00519523,41978,0,23.9
USC00519523,41979,0,24.4
USC00519523,41980,0,19.4
USC00519523,41981,0,20.6
USC00519523,41982,0,21.1
USC00519523,41983,0,23.9
USC00519523,41984,4.1,23.3
USC00519523,41985,2,21.7
USC00519523,41986,2.8,23.3
USC00519523,41987,5.1,21.7
USC00519523,41988,1.3,22.2
USC00519523,41989,1.3,23.3
USC00519523,41990,2.3,23.9
USC00519523,41991,0,22.8
USC00519523,41992,0,23.9
USC00519523,41993,0,24.4
USC00519523,41995,,20
USC00519523,41996,38.6,21.7
USC00519523,41997,25.7,20
USC00519523,41998,13.5,18.9
USC00519523,41999,0,17.2
USC00519523,42000,0,16.7
USC00519523,42001,0,19.4
USC00519523,42002,0,20
USC00519523,42003,0,17.2
USC00519523,42004,16,13.3
USC00519523,42005,0,18.3
USC00519523,42006,0,20
USC00519523,42007,31.2,20.6
USC00519523,42008,0.8,22.2
USC00519523,42009,0,16.1
USC00519523,42010,0,20
USC00519523,42011,0,20.6
USC00519523,42012,0,19.4
USC00519523,42013,0,20.6
USC00519523,42014,0,23.3
USC00519523,42015,0,22.2
USC00519523,42016,0,17.8
USC00519523,42017,0,18.3
USC00519523,42018,0,19.4
USC00519523,42019,0,23.3
USC00519523,42020,0.3,23.3
USC00519523,42021,0,23.3
USC00519523,42022,0,19.4
USC00519523,42023,0,20.6
USC00519523,42024,0,17.8
USC00519523,42025,0,18.3
USC00519523,42026,0,17.8
USC00519523,42027,0,22.8
USC00519523,42028,11.9,22.2
USC00519523,42029,15,19.4
USC00519523,42030,4.8,21.7
USC00519523,42031,0,22.2
USC00519523,42032,2.5,20.6
USC00519523,42033,0,22.8
USC00519523,42034,0.3,17.2
USC00519523,42035,0,18.9
USC00519523,42036,1,18.9
USC00519523,42037,0,24.4
USC00519523,42039,,23.3
USC00519523,42040,1.3,21.1
USC00519523,42041,0,19.4
USC00519523,42042,0,20.6
USC00519523,42043,0,20.6
USC00519523,42044,0,22.2
USC00519523,42045,3.8,21.7
USC00519523,42046,0,17.8
USC00519523,42047,0,16.7
USC00519523,42048,0,23.3
USC00519523,42049,5.6,23.3
USC00519523,42050,24.6,19.4
USC00519523,42051,0.3,20.6
USC00519523,42052,0,20.6
USC00519523,42053,0,21.7
USC00519523,42055,,20.6
USC00519523,42056,18.5,22.8
USC00519523,42057,0,23.9
USC00519523,42058,0,22.8
USC00519523,42059,0,23.3
USC00519523,42060,0,22.8
USC00519523,42061,0.8,21.7
USC00519523,42062,0,22.2
USC00519523,42063,27.4,21.7
USC00519523,42064,0.5,22.2
USC00519523,42065,2.8,22.2
USC00519523,42066,0.3,22.8
USC00519523,42067,0.3,22.2
USC00519523,42068,4.1,21.7
USC00519523,42069,2.5,20
USC00519523,42070,0.3,20.6
USC00519523,42071,0,20.6
USC00519523,42072,0.8,17.2
USC00519523,42073,0.3,18.3
USC00519523,42074,0,22.2
USC00519523,42076,,18.3
USC00519523,42077,0,20
USC00519523,42078,0,19.4
USC00519523,42079,0,16.1
USC00519523,42080,0,18.9
USC00519523,42081,0,15.6
USC00519523,42082,0,18.3
USC00519523,42083,0,22.2
USC00519523,42084,3,23.9
USC00519523,42085,2.5,23.3
USC00519523,42086,0,22.8
USC00519523,42088,,25.6
USC00519523,42089,0,21.1
USC00519523,42090,0,23.3
USC00519523,42091,0,23.3
USC00519523,42092,49.3,23.9
USC00519523,42093,0.5,24.4
USC00519523,42094,3.8,22.2
USC00519523,42095,6.4,25.6
USC00519523,42096,0,25
USC00519523,42097,0,25
USC00519523,42098,0,25
USC00519523,42099,0,26.7
USC00519523,42100,0,22.8
USC00519523,42101,0,23.9
USC00519523,42102,0.5,22.8
USC00519523,42103,0,22.8
USC00519523,42105,,23.9
USC00519523,42106,0,24.4
USC00519523,42107,0,24.4
USC00519523,42108,1.8,23.3
USC00519523,42109,0.5,24.4
USC00519523,42110,0,23.3
USC00519523,42111,1.8,23.9
USC00519523,42112,0,24.4
USC00519523,42113,0.8,23.3
USC00519523,42114,0,23.3
USC00519523,42115,0,24.4
USC00519523,42116,0,20.6
USC00519523,42117,3.8,23.9
USC00519523,42118,6.4,23.9
USC00519523,42119,1.3,27.2
USC00519523,42120,0.5,27.2
USC00519523,42121,91.9,22.8
USC00519523,42123,,24.4
USC00519523,42124,0,23.9
USC00519523,42125,1.3,23.9
USC00519523,42126,0,23.9
USC00519523,42127,0,23.3
USC00519523,42128,0,23.9
USC00519523,42129,0,23.9
USC00519523,42130,0,23.9
USC00519523,42131,0,25
USC00519523,42132,3.3,22.2
USC00519523,42133,0,23.9
USC00519523,42134,0,25.6
USC00519523,42135,0,23.3
USC00519523,42136,0,23.3
USC00519523,42137,0,25
USC00519523,42138,0,23.3
USC00519523,42139,0,23.3
USC00519523,42140,0,24.4
USC00519523,42141,0,25.6
USC00519523,42142,0,25.6
USC00519523,42143,0,25
USC00519523,42144,0,22.8
USC00519523,42145,4.3,22.2
USC00519523,42146,0,21.7
USC00519523,42147,33.5,23.9
USC00519523,42148,0,22.2
USC00519523,42149,0,22.8
USC00519523,42150,0,22.8
USC00519523,42151,3.3,21.7
USC00519523,42152,17.3,22.8
USC00519523,42153,0,22.2
USC00519523,42154,0.3,22.8
USC00519523,42155,0,24.4
USC00519523,42156,3.3,25
USC00519523,42157,0,25.6
USC00519523,42158,0,25
USC00519523,42159,1.8,23.9
USC00519523,42160,0.3,23.9
USC00519523,42161,0,26.7
USC00519523,42162,0,25
USC00519523,42163,0.3,25
USC00519523,42164,0.3,25
USC00519523,42165,0,26.7
USC00519523,42166,0,24.4
USC00519523,42167,0,25.6
USC00519523,42168,0,25
USC00519523,42169,0,26.1
USC00519523,42170,0,26.1
USC00519523,42171,0,25
USC00519523,42172,1.3,23.9
USC00519523,42173,4.6,24.4
USC00519523,42174,0,25.6
USC00519523,42175,0,25.6
USC00519523,42176,0,26.7
USC00519523,42177,0,25.6
USC00519523,42178,1.3,26.1
USC00519523,42179,0,26.1
USC00519523,42180,3.6,25
USC00519523,42181,0,25
USC00519523,42182,0,27.2
USC00519523,42184,,23.9
USC00519523,42185,0,22.2
USC00519523,42186,0,21.7
USC00519523,42187,0,26.7
USC00519523,42191,,26.7
USC00519523,42192,0,27.8
USC00519523,42193,6.6,26.1
USC00519523,42194,0,26.1
USC00519523,42195,7.6,25.6
USC00519523,42196,5.6,25
USC00519523,42197,10.9,25.6
USC00519523,42198,1.5,25.6
USC00519523,42199,1.3,25.6
USC00519523,42200,0,25.6
USC00519523,42201,0,25.6
USC00519523,42202,3.3,26.1
USC00519523,42203,0,26.7
USC00519523,42204,2.8,27.8
USC00519523,42205,0,26.7
USC00519523,42206,0,28.3
USC00519523,42208,,28.9
USC00519523,42209,4.6,25.6
USC00519523,42210,0,26.1
USC00519523,42211,0.8,25
USC00519523,42212,0,26.7
USC00519523,42213,0,26.7
USC00519523,42214,0,27.2
USC00519523,42215,0,27.8
USC00519523,42216,0,26.1
USC00519523,42217,4.1,26.1
USC00519523,42218,0.3,28.9
USC00519523,42219,0,26.1
USC00519523,42220,0,25.6
USC00519523,42221,2.5,27.2
USC00519523,42222,3.3,26.7
USC00519523,42223,0,27.8
USC00519523,42224,0,27.8
USC00519523,42225,2.3,25
USC00519523,42226,0.3,26.7
USC00519523,42227,0,27.2
USC00519523,42228,0,27.2
USC00519523,42229,1.5,28.3
USC00519523,42230,0,26.7
USC00519523,42231,0,27.2
USC00519523,42232,0,27.2
USC00519523,42233,3,23.9
USC00519523,42234,29,24.4
USC00519523,42235,10.7,23.9
USC00519523,42236,26.7,23.9
USC00519523,42238,,27.8
USC00519523,42239,1.8,27.2
USC00519523,42240,87.1,23.3
USC00519523,42241,3,26.7
USC00519523,42242,12.7,24.4
USC00519523,42243,58.2,24.4
USC00519523,42244,3,26.1
USC00519523,42245,0,27.8
USC00519523,42246,0.5,26.7
USC00519523,42247,0,26.7
USC00519523,42248,2.3,26.1
USC00519523,42250,,26.1
USC00519523,42251,20.6,28.9
USC00519523,42253,,24.4
USC00519523,42254,12.2,26.7
USC00519523,42255,29.5,25
USC00519523,42256,0,23.3
USC00519523,42257,0,26.7
USC00519523,42258,14,27.8
USC00519523,42259,57.9,28.3
USC00519523,42260,1.8,26.7
